transaction_id,user_id,amount,date_time,merchant,location,payment_type
TXN_13821,User_53,301.64,2026-03-25 11:21:00,Petrol_Pump,Delhi,P2M
TXN_13822,User_6,129.93,2026-01-25 09:29:00,Swiggy,Kanpur,P2P
TXN_13823,User_58,60.4,2026-03-17 16:30:00,Local_Kirana,Mumbai,P2M
TXN_13824,User_50,123.95,2026-02-16 05:40:00,Swiggy,Pune,P2M
TXN_13825,User_25,316.03,2026-03-19 04:53:00,Swiggy,Pune,P2P
TXN_13826,User_39,497.7,2026-03-21 03:44:00,Zomato,Pune,P2P
TXN_13827,User_76,38709.42,2026-03-20 11:17:00,Local_Kirana,Delhi,P2M
TXN_13828,User_84,324.65,2026-04-01 08:35:00,Local_Kirana,Pune,P2M
TXN_13829,User_24,342.33,2026-02-17 05:36:00,Swiggy,Bangalore,P2P
TXN_13830,User_8,39.55,2026-01-31 07:12:00,Netflix,Bangalore,P2M
TXN_13831,User_59,77.8,2026-01-25 09:05:00,Local_Kirana,Pune,P2M
TXN_13832,User_41,320.75,2026-01-29 01:17:00,Zomato,Pune,P2P
TXN_13833,User_95,7084.62,2026-03-08 06:21:00,Petrol_Pump,Kanpur,P2M
TXN_13834,User_9,247.44,2026-03-31 03:21:00,Airtel,Bangalore,P2P
TXN_13835,User_13,393.56,2026-03-31 03:50:00,Airtel,Kanpur,P2M
TXN_13836,User_8,288.83,2026-02-19 02:24:00,Netflix,Pune,P2P
TXN_13837,User_87,283.82,2026-02-27 07:59:00,Netflix,Mumbai,P2M
TXN_13838,User_93,45.22,2026-01-21 23:21:00,Amazon,Mumbai,P2M
TXN_13839,User_90,212.48,2026-02-07 05:14:00,Swiggy,Bangalore,P2M
TXN_13840,User_54,387.1,2026-01-23 20:26:00,Petrol_Pump,Pune,P2P
TXN_13841,User_34,246.2,2026-01-11 21:14:00,Airtel,Kanpur,P2P
TXN_13842,User_34,21994.38,2026-01-06 10:26:00,Petrol_Pump,Delhi,P2M
TXN_13843,User_98,272.37,2026-02-20 03:51:00,Petrol_Pump,Kanpur,P2M
TXN_13844,User_27,354.74,2026-02-04 09:04:00,Zomato,Delhi,P2M
TXN_13845,User_23,37.62,2026-02-06 13:22:00,Swiggy,Mumbai,P2M
TXN_13846,User_22,477.77,2026-02-06 03:20:00,Swiggy,Mumbai,P2M
TXN_13847,User_83,263.03,2026-03-03 19:13:00,Local_Kirana,Mumbai,P2P
TXN_13848,User_45,39.94,2026-03-25 13:02:00,Amazon,Mumbai,P2M
TXN_13849,User_62,291.46,2026-03-04 22:17:00,Petrol_Pump,Kanpur,P2M
TXN_13850,User_59,45.06,2026-02-04 08:15:00,Amazon,Kanpur,P2M
TXN_13851,User_62,49.8,2026-03-17 15:08:00,Swiggy,Pune,P2P
TXN_13852,User_6,247.03,2026-01-21 06:04:00,Swiggy,Pune,P2P
TXN_13853,User_64,20644.81,2026-01-19 14:07:00,Zomato,Delhi,P2P
TXN_13854,User_48,122.19,2026-01-19 07:25:00,Amazon,Mumbai,P2M
TXN_13855,User_56,44234.45,2026-03-09 04:14:00,Amazon,Pune,P2M
TXN_13856,User_72,384.86,2026-03-11 16:17:00,Netflix,Pune,P2M
TXN_13857,User_59,236.09,2026-02-04 01:05:00,Amazon,Kanpur,P2P
TXN_13858,User_61,313.62,2026-02-04 19:26:00,Airtel,Delhi,P2P
TXN_13859,User_96,265.23,2026-03-27 08:08:00,Airtel,Pune,P2P
TXN_13860,User_94,2183.18,2026-01-26 02:24:00,Netflix,Delhi,P2P
TXN_13861,User_49,207.26,2026-03-31 22:46:00,Zomato,Bangalore,P2M
TXN_13862,User_29,20833.77,2026-03-15 09:21:00,Airtel,Mumbai,P2P
TXN_13863,User_67,438.63,2026-01-31 01:53:00,Swiggy,Bangalore,P2P
TXN_13864,User_17,350.54,2026-01-10 08:25:00,Swiggy,Mumbai,P2M
TXN_13865,User_8,449.27,2026-02-11 22:48:00,Petrol_Pump,Pune,P2P
TXN_13866,User_48,452.9,2026-02-11 11:48:00,Amazon,Pune,P2M
TXN_13867,User_7,495.01,2026-01-15 05:04:00,Airtel,Kanpur,P2P
TXN_13868,User_45,435.2,2026-03-08 03:54:00,Netflix,Mumbai,P2M
TXN_13869,User_34,228.37,2026-03-14 19:11:00,Amazon,Kanpur,P2M
TXN_13870,User_75,393.98,2026-03-08 04:21:00,Swiggy,Pune,P2P
TXN_13871,User_49,33.16,2026-03-30 11:24:00,Amazon,Bangalore,P2M
TXN_13872,User_79,301.63,2026-01-15 19:25:00,Amazon,Pune,P2P
TXN_13873,User_42,262.83,2026-03-24 04:12:00,Swiggy,Delhi,P2M
TXN_13874,User_73,12.15,2026-01-22 06:31:00,Airtel,Bangalore,P2M
TXN_13875,User_64,212.9,2026-02-15 07:37:00,Swiggy,Mumbai,P2P
TXN_13876,User_67,25384.64,2026-02-13 05:26:00,Airtel,Bangalore,P2P
TXN_13877,User_11,341.2,2026-02-09 12:10:00,Airtel,Bangalore,P2M
TXN_13878,User_46,30298.25,2026-01-09 02:06:00,Petrol_Pump,Bangalore,P2P
TXN_13879,User_69,244.53,2026-01-26 15:01:00,Local_Kirana,Bangalore,P2P
TXN_13880,User_66,284.0,2026-01-22 14:29:00,Local_Kirana,Pune,P2P
TXN_13881,User_70,364.75,2026-03-22 01:45:00,Zomato,Bangalore,P2P
TXN_13882,User_53,12.57,2026-03-09 17:06:00,Netflix,Kanpur,P2P
TXN_13883,User_69,313.94,2026-01-04 00:44:00,Swiggy,Delhi,P2M
TXN_13884,User_38,90.5,2026-02-16 15:08:00,Local_Kirana,Delhi,P2P
TXN_13885,User_61,71.41,2026-03-03 03:53:00,Netflix,Bangalore,P2M
TXN_13886,User_92,47.25,2026-01-29 04:58:00,Netflix,Kanpur,P2M
TXN_13887,User_62,27074.75,2026-03-10 08:21:00,Zomato,Pune,P2P
TXN_13888,User_29,157.3,2026-03-05 03:51:00,Amazon,Mumbai,P2P
TXN_13889,User_56,342.48,2026-01-25 07:33:00,Zomato,Bangalore,P2P
TXN_13890,User_100,341.11,2026-01-15 02:29:00,Zomato,Kanpur,P2M
TXN_13891,User_21,365.34,2026-01-07 00:39:00,Petrol_Pump,Bangalore,P2P
TXN_13892,User_92,368.77,2026-01-24 12:45:00,Local_Kirana,Bangalore,P2M
TXN_13893,User_29,191.53,2026-03-23 00:43:00,Amazon,Mumbai,P2P
TXN_13894,User_83,90.41,2026-01-15 11:37:00,Petrol_Pump,Delhi,P2M
TXN_13895,User_42,298.18,2026-02-01 11:10:00,Zomato,Pune,P2M
TXN_13896,User_91,40.4,2026-02-16 08:30:00,Swiggy,Pune,P2M
TXN_13897,User_80,188.56,2026-02-01 08:49:00,Airtel,Delhi,P2P
TXN_13898,User_41,480.6,2026-03-20 23:05:00,Petrol_Pump,Delhi,P2M
TXN_13899,User_96,44139.14,2026-02-24 06:50:00,Netflix,Delhi,P2P
TXN_13900,User_51,347.69,2026-02-01 12:54:00,Local_Kirana,Pune,P2P
TXN_13901,User_76,467.16,2026-01-24 20:25:00,Airtel,Mumbai,P2M
TXN_13902,User_55,209.76,2026-03-07 05:36:00,Swiggy,Pune,P2M
TXN_13903,User_92,34157.92,2026-03-12 00:43:00,Local_Kirana,Kanpur,P2M
TXN_13904,User_59,36162.86,2026-01-11 06:55:00,Swiggy,Pune,P2P
TXN_13905,User_9,58.14,2026-01-18 21:58:00,Petrol_Pump,Delhi,P2M
TXN_13906,User_25,360.68,2026-03-03 11:11:00,Netflix,Bangalore,P2P
TXN_13907,User_43,98.89,2026-02-08 23:04:00,Local_Kirana,Mumbai,P2P
TXN_13908,User_76,33570.19,2026-03-12 16:57:00,Petrol_Pump,Kanpur,P2P
TXN_13909,User_32,247.88,2026-01-08 06:37:00,Swiggy,Mumbai,P2P
TXN_13910,User_46,136.2,2026-02-11 05:15:00,Netflix,Kanpur,P2P
TXN_13911,User_17,211.72,2026-03-22 07:33:00,Amazon,Pune,P2P
TXN_13912,User_16,121.9,2026-03-31 07:54:00,Airtel,Kanpur,P2P
TXN_13913,User_54,148.7,2026-03-11 19:07:00,Zomato,Delhi,P2P
TXN_13914,User_94,288.94,2026-04-01 20:47:00,Airtel,Mumbai,P2P
TXN_13915,User_63,466.46,2026-02-17 22:47:00,Amazon,Mumbai,P2P
TXN_13916,User_12,25879.98,2026-03-04 07:36:00,Airtel,Delhi,P2M
TXN_13917,User_35,15030.89,2026-03-14 09:06:00,Zomato,Pune,P2M
TXN_13918,User_98,105.15,2026-01-29 23:22:00,Zomato,Delhi,P2P
TXN_13919,User_35,249.85,2026-03-19 12:20:00,Local_Kirana,Delhi,P2P
TXN_13920,User_51,153.15,2026-01-03 01:31:00,Swiggy,Kanpur,P2M
TXN_13921,User_36,325.68,2026-02-14 07:25:00,Swiggy,Delhi,P2M
TXN_13922,User_73,25.21,2026-03-03 19:03:00,Petrol_Pump,Pune,P2P
TXN_13923,User_62,349.87,2026-02-19 19:53:00,Netflix,Kanpur,P2P
TXN_13924,User_34,492.46,2026-01-04 20:07:00,Swiggy,Delhi,P2P
TXN_13925,User_14,472.87,2026-02-27 10:51:00,Netflix,Delhi,P2M
TXN_13926,User_37,15.03,2026-03-20 18:10:00,Airtel,Mumbai,P2P
TXN_13927,User_63,118.51,2026-03-02 09:48:00,Amazon,Pune,P2M
TXN_13928,User_95,32695.45,2026-01-15 17:39:00,Zomato,Pune,P2P
TXN_13929,User_42,72.47,2026-01-31 03:17:00,Zomato,Pune,P2P
TXN_13930,User_56,170.45,2026-03-23 06:29:00,Amazon,Kanpur,P2M
TXN_13931,User_88,36397.87,2026-02-25 11:50:00,Local_Kirana,Delhi,P2P
TXN_13932,User_81,233.73,2026-02-22 17:20:00,Local_Kirana,Pune,P2M
TXN_13933,User_8,310.51,2026-01-23 16:46:00,Airtel,Mumbai,P2M
TXN_13934,User_47,103.01,2026-02-24 17:40:00,Airtel,Mumbai,P2M
TXN_13935,User_49,228.65,2026-02-01 19:08:00,Airtel,Mumbai,P2M
TXN_13936,User_86,277.17,2026-01-26 17:46:00,Zomato,Pune,P2P
TXN_13937,User_48,447.41,2026-03-17 02:51:00,Zomato,Bangalore,P2P
TXN_13938,User_55,175.45,2026-01-22 13:53:00,Netflix,Bangalore,P2P
TXN_13939,User_3,254.4,2026-02-05 05:02:00,Zomato,Pune,P2M
TXN_13940,User_74,353.91,2026-01-17 18:51:00,Local_Kirana,Bangalore,P2M
TXN_13941,User_3,272.94,2026-01-01 10:42:00,Zomato,Mumbai,P2P
TXN_13942,User_25,274.33,2026-01-22 22:01:00,Zomato,Kanpur,P2M
TXN_13943,User_19,45592.57,2026-03-11 17:44:00,Amazon,Delhi,P2M
TXN_13944,User_90,109.85,2026-01-16 01:02:00,Local_Kirana,Mumbai,P2P
TXN_13945,User_45,426.83,2026-01-24 11:59:00,Local_Kirana,Kanpur,P2M
TXN_13946,User_31,16947.93,2026-02-14 23:15:00,Airtel,Bangalore,P2P
TXN_13947,User_75,20.88,2026-01-20 00:46:00,Swiggy,Kanpur,P2M
TXN_13948,User_8,136.27,2026-02-14 03:47:00,Netflix,Kanpur,P2M
TXN_13949,User_61,103.68,2026-04-01 09:41:00,Petrol_Pump,Delhi,P2P
TXN_13950,User_95,32082.13,2026-01-17 05:41:00,Petrol_Pump,Delhi,P2P
TXN_13951,User_24,22658.93,2026-01-11 07:51:00,Zomato,Mumbai,P2P
TXN_13952,User_31,185.72,2026-01-02 06:01:00,Petrol_Pump,Kanpur,P2P
TXN_13953,User_37,202.31,2026-03-16 23:41:00,Petrol_Pump,Pune,P2M
TXN_13954,User_12,36.37,2026-02-24 10:30:00,Petrol_Pump,Kanpur,P2P
TXN_13955,User_43,130.11,2026-01-02 10:48:00,Local_Kirana,Bangalore,P2P
TXN_13956,User_76,415.81,2026-03-09 13:29:00,Amazon,Mumbai,P2P
TXN_13957,User_70,158.14,2026-01-08 01:40:00,Zomato,Delhi,P2M
TXN_13958,User_71,84.85,2026-03-19 11:15:00,Netflix,Pune,P2P
TXN_13959,User_36,330.36,2026-02-22 21:57:00,Netflix,Mumbai,P2P
TXN_13960,User_88,39.47,2026-03-16 06:27:00,Swiggy,Delhi,P2M
TXN_13961,User_54,442.08,2026-03-11 06:17:00,Local_Kirana,Bangalore,P2M
TXN_13962,User_39,25.83,2026-01-24 12:46:00,Netflix,Kanpur,P2M
TXN_13963,User_32,64.54,2026-02-09 23:51:00,Swiggy,Mumbai,P2M
TXN_13964,User_58,275.94,2026-01-15 15:54:00,Swiggy,Mumbai,P2P
TXN_13965,User_72,231.78,2026-02-13 05:21:00,Amazon,Pune,P2P
TXN_13966,User_97,316.63,2026-02-10 08:34:00,Swiggy,Mumbai,P2P
TXN_13967,User_99,79.16,2026-02-07 02:41:00,Swiggy,Delhi,P2M
TXN_13968,User_77,444.3,2026-03-10 05:06:00,Airtel,Kanpur,P2P
TXN_13969,User_33,202.53,2026-03-26 23:18:00,Petrol_Pump,Delhi,P2M
TXN_13970,User_67,395.23,2026-01-01 05:36:00,Airtel,Delhi,P2P
TXN_13971,User_57,88.25,2026-01-22 01:53:00,Petrol_Pump,Kanpur,P2P
TXN_13972,User_89,382.71,2026-01-13 19:40:00,Netflix,Delhi,P2P
TXN_13973,User_49,313.16,2026-03-20 01:40:00,Petrol_Pump,Pune,P2M
TXN_13974,User_78,45587.05,2026-03-26 22:06:00,Zomato,Pune,P2P
TXN_13975,User_51,40239.09,2026-01-19 23:14:00,Amazon,Bangalore,P2P
TXN_13976,User_35,15086.64,2026-03-19 07:28:00,Netflix,Delhi,P2M
TXN_13977,User_28,355.69,2026-03-28 09:12:00,Netflix,Kanpur,P2M
TXN_13978,User_89,221.16,2026-03-05 23:25:00,Zomato,Mumbai,P2M
TXN_13979,User_73,23810.96,2026-02-23 23:13:00,Netflix,Kanpur,P2M
TXN_13980,User_61,108.31,2026-02-24 09:44:00,Petrol_Pump,Bangalore,P2P
TXN_13981,User_73,252.46,2026-03-03 02:53:00,Airtel,Pune,P2P
TXN_13982,User_9,355.44,2026-02-28 07:44:00,Zomato,Delhi,P2P
TXN_13983,User_2,276.9,2026-03-16 03:43:00,Zomato,Kanpur,P2M
TXN_13984,User_62,286.98,2026-01-02 11:16:00,Netflix,Kanpur,P2P
TXN_13985,User_16,194.25,2026-01-04 19:38:00,Swiggy,Kanpur,P2P
TXN_13986,User_91,140.92,2026-04-01 09:33:00,Local_Kirana,Bangalore,P2M
TXN_13987,User_66,36616.15,2026-01-13 19:05:00,Airtel,Pune,P2M
TXN_13988,User_30,281.78,2026-02-01 02:53:00,Amazon,Kanpur,P2P
TXN_13989,User_21,223.36,2026-01-19 17:42:00,Petrol_Pump,Delhi,P2M
TXN_13990,User_75,40.71,2026-03-14 23:46:00,Swiggy,Kanpur,P2M
TXN_13991,User_33,281.63,2026-01-28 17:52:00,Petrol_Pump,Mumbai,P2P
TXN_13992,User_86,485.88,2026-01-07 03:25:00,Swiggy,Bangalore,P2M
TXN_13993,User_86,395.04,2026-03-18 11:34:00,Netflix,Bangalore,P2M
TXN_13994,User_45,137.87,2026-02-11 21:18:00,Swiggy,Mumbai,P2P
TXN_13995,User_15,177.92,2026-02-09 15:14:00,Local_Kirana,Bangalore,P2M
TXN_13996,User_58,99.59,2026-01-06 05:44:00,Zomato,Bangalore,P2M
TXN_13997,User_71,7179.52,2026-02-28 21:49:00,Swiggy,Kanpur,P2P
TXN_13998,User_47,474.23,2026-02-05 12:50:00,Amazon,Delhi,P2P
TXN_13999,User_50,209.29,2026-03-12 12:05:00,Amazon,Delhi,P2P
TXN_14000,User_42,477.97,2026-01-16 07:27:00,Local_Kirana,Delhi,P2M
TXN_14001,User_9,101.26,2026-01-10 15:37:00,Amazon,Kanpur,P2M
TXN_14002,User_7,71.02,2026-02-03 15:50:00,Netflix,Delhi,P2P
TXN_14003,User_70,101.55,2026-03-20 09:23:00,Netflix,Bangalore,P2M
TXN_14004,User_11,428.75,2026-01-04 01:30:00,Petrol_Pump,Pune,P2P
TXN_14005,User_90,51.01,2026-03-04 06:09:00,Local_Kirana,Kanpur,P2M
TXN_14006,User_56,16885.44,2026-03-20 22:03:00,Netflix,Bangalore,P2P
TXN_14007,User_51,86.24,2026-02-09 02:32:00,Amazon,Kanpur,P2P
TXN_14008,User_23,222.38,2026-02-12 17:55:00,Zomato,Mumbai,P2P
TXN_14009,User_40,155.95,2026-03-10 23:31:00,Airtel,Kanpur,P2M
TXN_14010,User_91,217.64,2026-02-11 08:58:00,Netflix,Mumbai,P2P
TXN_14011,User_27,312.51,2026-01-22 02:34:00,Amazon,Kanpur,P2P
TXN_14012,User_83,382.5,2026-01-23 21:47:00,Netflix,Mumbai,P2P
TXN_14013,User_87,3120.08,2026-01-12 07:36:00,Swiggy,Bangalore,P2P
TXN_14014,User_16,15719.61,2026-01-12 14:21:00,Local_Kirana,Pune,P2M
TXN_14015,User_14,305.11,2026-01-23 12:06:00,Local_Kirana,Kanpur,P2P
TXN_14016,User_48,219.61,2026-01-23 01:13:00,Airtel,Mumbai,P2P
TXN_14017,User_2,242.61,2026-03-23 00:27:00,Swiggy,Kanpur,P2P
TXN_14018,User_70,56.61,2026-02-28 22:46:00,Amazon,Bangalore,P2P
TXN_14019,User_25,344.79,2026-02-04 00:20:00,Netflix,Kanpur,P2M
TXN_14020,User_44,62.67,2026-03-11 23:02:00,Zomato,Kanpur,P2M
TXN_14021,User_42,82.87,2026-03-30 14:02:00,Local_Kirana,Pune,P2P
TXN_14022,User_9,348.63,2026-01-10 01:34:00,Airtel,Kanpur,P2M
TXN_14023,User_41,237.25,2026-02-08 20:29:00,Zomato,Pune,P2P
TXN_14024,User_34,485.21,2026-01-07 21:13:00,Swiggy,Delhi,P2P
TXN_14025,User_21,146.09,2026-02-26 09:39:00,Netflix,Pune,P2M
TXN_14026,User_53,44.53,2026-03-16 16:06:00,Airtel,Mumbai,P2P
TXN_14027,User_93,385.42,2026-04-01 13:41:00,Local_Kirana,Mumbai,P2M
TXN_14028,User_13,60.68,2026-01-21 19:32:00,Amazon,Delhi,P2P
TXN_14029,User_28,32441.48,2026-01-26 03:02:00,Swiggy,Delhi,P2P
TXN_14030,User_17,358.96,2026-01-20 06:12:00,Zomato,Delhi,P2M
TXN_14031,User_40,459.37,2026-03-01 08:54:00,Zomato,Mumbai,P2M
TXN_14032,User_96,29449.5,2026-03-05 22:46:00,Airtel,Delhi,P2P
TXN_14033,User_73,162.96,2026-03-17 14:51:00,Netflix,Delhi,P2M
TXN_14034,User_56,484.09,2026-04-01 05:42:00,Swiggy,Kanpur,P2P
TXN_14035,User_78,41917.09,2026-02-16 20:19:00,Netflix,Bangalore,P2M
TXN_14036,User_2,170.18,2026-03-05 07:41:00,Swiggy,Pune,P2M
TXN_14037,User_47,248.56,2026-03-27 04:43:00,Zomato,Delhi,P2M
TXN_14038,User_25,462.38,2026-01-28 22:37:00,Local_Kirana,Delhi,P2M
TXN_14039,User_70,260.88,2026-03-30 17:01:00,Petrol_Pump,Delhi,P2P
TXN_14040,User_8,41448.52,2026-02-16 01:27:00,Amazon,Pune,P2P
TXN_14041,User_100,359.0,2026-02-26 06:28:00,Petrol_Pump,Mumbai,P2P
TXN_14042,User_50,4326.57,2026-02-20 10:56:00,Swiggy,Bangalore,P2M
TXN_14043,User_28,263.67,2026-03-11 13:59:00,Zomato,Pune,P2M
TXN_14044,User_92,443.08,2026-02-15 12:17:00,Local_Kirana,Kanpur,P2M
TXN_14045,User_43,222.42,2026-03-24 20:52:00,Airtel,Pune,P2P
TXN_14046,User_57,396.08,2026-01-26 03:05:00,Local_Kirana,Bangalore,P2P
TXN_14047,User_89,263.34,2026-02-13 06:12:00,Local_Kirana,Delhi,P2M
TXN_14048,User_66,454.51,2026-02-17 23:24:00,Amazon,Kanpur,P2P
TXN_14049,User_71,124.49,2026-01-10 19:14:00,Netflix,Kanpur,P2P
TXN_14050,User_36,395.12,2026-02-22 00:35:00,Swiggy,Delhi,P2P
TXN_14051,User_4,342.51,2026-04-01 09:59:00,Petrol_Pump,Kanpur,P2P
TXN_14052,User_35,276.97,2026-03-14 08:39:00,Local_Kirana,Bangalore,P2P
TXN_14053,User_81,294.22,2026-01-23 16:39:00,Netflix,Mumbai,P2P
TXN_14054,User_27,491.21,2026-01-26 23:01:00,Airtel,Mumbai,P2P
TXN_14055,User_36,95.16,2026-02-22 16:28:00,Local_Kirana,Delhi,P2P
TXN_14056,User_66,194.45,2026-01-16 08:34:00,Zomato,Kanpur,P2P
TXN_14057,User_74,419.53,2026-02-08 05:11:00,Amazon,Bangalore,P2M
TXN_14058,User_88,452.94,2026-02-15 08:47:00,Petrol_Pump,Mumbai,P2P
TXN_14059,User_82,190.64,2026-01-17 14:57:00,Amazon,Delhi,P2M
TXN_14060,User_63,155.02,2026-01-02 01:55:00,Petrol_Pump,Kanpur,P2M
TXN_14061,User_7,94.9,2026-01-14 21:36:00,Local_Kirana,Kanpur,P2M
TXN_14062,User_45,348.0,2026-03-22 17:54:00,Petrol_Pump,Bangalore,P2M
TXN_14063,User_5,226.07,2026-03-21 03:13:00,Zomato,Pune,P2P
TXN_14064,User_26,392.99,2026-01-06 10:44:00,Amazon,Kanpur,P2M
TXN_14065,User_41,228.22,2026-02-14 07:17:00,Swiggy,Delhi,P2M
TXN_14066,User_82,271.88,2026-03-01 21:14:00,Local_Kirana,Kanpur,P2M
TXN_14067,User_74,297.32,2026-01-06 13:17:00,Petrol_Pump,Bangalore,P2M
TXN_14068,User_19,111.27,2026-02-17 02:37:00,Amazon,Delhi,P2P
TXN_14069,User_60,295.81,2026-02-21 03:46:00,Zomato,Delhi,P2P
TXN_14070,User_87,42366.67,2026-02-22 12:58:00,Swiggy,Mumbai,P2M
TXN_14071,User_35,30413.47,2026-02-21 19:22:00,Amazon,Pune,P2P
TXN_14072,User_66,331.79,2026-02-22 11:36:00,Zomato,Delhi,P2M
TXN_14073,User_60,3880.15,2026-02-08 18:45:00,Amazon,Mumbai,P2M
TXN_14074,User_31,197.48,2026-02-04 17:11:00,Zomato,Bangalore,P2M
TXN_14075,User_20,31719.36,2026-02-10 14:39:00,Swiggy,Kanpur,P2M
TXN_14076,User_49,473.9,2026-02-05 13:04:00,Petrol_Pump,Bangalore,P2P
TXN_14077,User_32,249.09,2026-02-07 18:33:00,Petrol_Pump,Pune,P2M
TXN_14078,User_1,28296.38,2026-03-28 19:47:00,Amazon,Pune,P2P
TXN_14079,User_7,98.53,2026-02-23 23:30:00,Zomato,Delhi,P2P
TXN_14080,User_32,259.78,2026-02-28 14:40:00,Airtel,Delhi,P2M
TXN_14081,User_74,401.48,2026-02-07 11:59:00,Local_Kirana,Delhi,P2P
TXN_14082,User_62,457.0,2026-01-18 04:24:00,Petrol_Pump,Kanpur,P2M
TXN_14083,User_86,392.11,2026-03-02 12:56:00,Netflix,Mumbai,P2P
TXN_14084,User_68,24312.11,2026-03-12 23:37:00,Netflix,Pune,P2M
TXN_14085,User_84,375.98,2026-02-04 08:24:00,Amazon,Mumbai,P2M
TXN_14086,User_26,284.6,2026-02-03 15:24:00,Amazon,Mumbai,P2M
TXN_14087,User_36,414.55,2026-03-05 11:00:00,Local_Kirana,Mumbai,P2M
TXN_14088,User_91,307.65,2026-03-10 09:16:00,Swiggy,Bangalore,P2M
TXN_14089,User_69,269.44,2026-01-28 23:18:00,Swiggy,Pune,P2M
TXN_14090,User_19,265.06,2026-01-27 21:53:00,Netflix,Bangalore,P2M
TXN_14091,User_14,313.28,2026-02-20 13:50:00,Amazon,Bangalore,P2M
TXN_14092,User_66,264.99,2026-01-08 17:31:00,Amazon,Kanpur,P2P
TXN_14093,User_36,216.15,2026-02-04 05:09:00,Netflix,Mumbai,P2M
TXN_14094,User_81,421.8,2026-01-09 14:52:00,Amazon,Delhi,P2M
TXN_14095,User_23,52.48,2026-04-01 16:22:00,Petrol_Pump,Kanpur,P2M
TXN_14096,User_64,5992.1,2026-03-01 04:04:00,Netflix,Delhi,P2P
TXN_14097,User_7,368.9,2026-01-09 03:57:00,Swiggy,Mumbai,P2P
TXN_14098,User_32,384.28,2026-03-05 14:00:00,Petrol_Pump,Delhi,P2M
TXN_14099,User_11,272.32,2026-02-14 04:56:00,Petrol_Pump,Bangalore,P2M
TXN_14100,User_10,217.92,2026-01-11 21:53:00,Zomato,Mumbai,P2M
TXN_14101,User_89,20234.43,2026-01-29 08:43:00,Petrol_Pump,Bangalore,P2P
TXN_14102,User_43,263.62,2026-02-23 06:06:00,Airtel,Kanpur,P2P
TXN_14103,User_19,421.79,2026-01-09 21:18:00,Petrol_Pump,Mumbai,P2M
TXN_14104,User_55,105.05,2026-01-31 03:39:00,Netflix,Pune,P2P
TXN_14105,User_9,232.54,2026-01-10 18:24:00,Netflix,Pune,P2P
TXN_14106,User_60,487.17,2026-03-12 02:52:00,Local_Kirana,Kanpur,P2P
TXN_14107,User_40,149.44,2026-03-28 12:51:00,Petrol_Pump,Kanpur,P2P
TXN_14108,User_91,457.35,2026-03-31 04:23:00,Airtel,Pune,P2M
TXN_14109,User_86,45067.26,2026-01-23 03:20:00,Netflix,Kanpur,P2P
TXN_14110,User_51,407.62,2026-01-30 20:16:00,Airtel,Bangalore,P2M
TXN_14111,User_38,428.24,2026-01-14 18:27:00,Netflix,Kanpur,P2M
TXN_14112,User_27,280.4,2026-02-21 19:29:00,Airtel,Pune,P2M
TXN_14113,User_42,309.93,2026-01-07 19:37:00,Amazon,Kanpur,P2M
TXN_14114,User_49,190.78,2026-02-11 18:03:00,Petrol_Pump,Kanpur,P2M
TXN_14115,User_53,260.8,2026-01-02 00:39:00,Swiggy,Bangalore,P2M
TXN_14116,User_80,108.57,2026-01-25 06:40:00,Netflix,Pune,P2M
TXN_14117,User_11,11546.61,2026-02-08 16:09:00,Airtel,Mumbai,P2M
TXN_14118,User_19,345.88,2026-01-21 23:06:00,Airtel,Mumbai,P2P
TXN_14119,User_26,43956.53,2026-03-28 15:12:00,Swiggy,Mumbai,P2M
TXN_14120,User_19,255.5,2026-01-31 16:20:00,Amazon,Kanpur,P2P
TXN_14121,User_23,180.49,2026-02-02 11:16:00,Zomato,Pune,P2M
TXN_14122,User_88,190.03,2026-02-13 02:52:00,Zomato,Kanpur,P2P
TXN_14123,User_44,282.36,2026-02-06 13:58:00,Petrol_Pump,Pune,P2M
TXN_14124,User_44,159.7,2026-03-30 11:39:00,Local_Kirana,Delhi,P2M
TXN_14125,User_28,26153.28,2026-01-13 01:17:00,Zomato,Bangalore,P2M
TXN_14126,User_46,73.41,2026-02-16 06:30:00,Local_Kirana,Delhi,P2M
TXN_14127,User_87,96.94,2026-01-20 19:31:00,Local_Kirana,Pune,P2M
TXN_14128,User_75,288.22,2026-01-01 10:22:00,Amazon,Kanpur,P2P
TXN_14129,User_12,40498.01,2026-01-07 00:13:00,Swiggy,Pune,P2P
TXN_14130,User_97,223.31,2026-02-26 08:26:00,Zomato,Kanpur,P2M
TXN_14131,User_8,11777.53,2026-02-17 22:49:00,Amazon,Delhi,P2M
TXN_14132,User_42,384.7,2026-01-04 03:01:00,Airtel,Pune,P2P
TXN_14133,User_10,267.52,2026-02-21 20:08:00,Amazon,Delhi,P2P
TXN_14134,User_57,220.05,2026-02-11 20:06:00,Zomato,Mumbai,P2M
TXN_14135,User_60,267.45,2026-02-07 09:40:00,Netflix,Mumbai,P2M
TXN_14136,User_26,318.52,2026-02-05 19:43:00,Swiggy,Delhi,P2P
TXN_14137,User_49,44713.12,2026-02-21 05:23:00,Amazon,Mumbai,P2M
TXN_14138,User_9,42.99,2026-02-11 14:38:00,Swiggy,Pune,P2M
TXN_14139,User_27,374.0,2026-01-11 11:46:00,Swiggy,Delhi,P2M
TXN_14140,User_39,391.52,2026-01-14 19:10:00,Petrol_Pump,Pune,P2P
